transaction_id,account_id,transaction_type,amount,transaction_date
3840,670,Debit,20646.6,2024-03-15 13:26:01
3841,21,Credit,21438.74,2024-04-20 04:32:27
3842,23,Credit,6116.31,2024-03-17 21:05:07
3843,67,Credit,1776.51,2023-12-26 10:14:06
3844,542,Credit,4236.02,2024-03-26 00:32:04
3845,97,Credit,1984.04,2024-01-17 03:38:01
3846,506,Credit,43218.85,2024-03-02 15:03:04
3847,637,Credit,18502.14,2024-04-25 17:23:43
3848,572,Debit,22695.74,2023-11-29 12:50:16
3849,188,Credit,1580.54,2023-07-18 07:32:48
3850,337,Debit,2045.44,2023-06-17 11:39:52
3851,355,Credit,477.69,2024-03-01 17:47:40
3852,648,Credit,33166.18,2023-08-06 02:24:56
3853,123,Credit,354.91,2024-04-10 05:45:04
3854,1,Debit,588.6,2023-11-29 01:08:36
3855,268,Credit,1735.8,2024-02-29 09:09:05
3856,195,Debit,18687.86,2023-09-18 18:04:39
3857,488,Debit,4097.72,2024-04-26 07:13:26
3858,478,Credit,1463.43,2024-03-28 14:05:32
3859,180,Credit,21457.13,2023-07-26 06:09:41
3860,498,Credit,472787.64,2024-01-12 08:35:45
3861,383,Credit,1858.76,2024-03-15 12:31:10
3862,265,Credit,1439.49,2024-04-30 13:08:18
3863,163,Debit,54263.24,2024-03-12 17:09:32
3864,181,Credit,9406.3,2023-11-16 19:41:33
3865,313,Credit,3646.07,2024-04-18 16:54:35
3866,360,Credit,1433.69,2024-04-16 09:07:47
3867,443,Debit,4816.95,2024-02-01 23:27:31
3868,246,Debit,410.51,2023-06-29 02:37:03
3869,353,Debit,2403.21,2023-07-07 14:28:00
3870,658,Credit,7244.47,2023-08-03 23:30:04
3871,282,Credit,69380.97,2024-03-24 12:50:59
3872,534,Credit,472573.74,2023-11-26 18:56:59
3873,4,Debit,1271.16,2024-05-06 00:50:10
3874,325,Debit,12140.8,2023-10-04 22:03:28
3875,113,Credit,92723.96,2023-08-01 08:25:04
3876,529,Credit,1408.63,2023-07-03 05:10:07
3877,368,Debit,985.2,2024-05-10 15:40:48
3878,221,Debit,2535.07,2023-06-16 10:30:02
3879,467,Debit,3360.6,2023-06-14 19:39:38
3880,675,Credit,542.39,2024-02-06 02:03:26
3881,594,Credit,4682.66,2024-03-12 01:39:06
3882,183,Debit,2772.73,2023-12-04 14:41:20
3883,396,Credit,82603.58,2023-12-26 17:02:39
3884,570,Credit,3362.6,2023-10-27 16:44:05
3885,242,Credit,90895.17,2023-11-25 06:54:10
3886,458,Debit,3564.16,2024-06-03 14:16:18
3887,169,Debit,812,2024-04-02 22:54:15
3888,459,Debit,2849.4,2023-11-01 06:49:22
3889,172,Credit,15681.78,2024-04-28 19:14:55
3890,410,Credit,45911.45,2024-03-18 03:29:54
3891,405,Credit,1615.29,2023-09-24 00:07:46
3892,415,Credit,4748.87,2023-11-03 18:40:13
3893,731,Debit,78639.01,2024-02-06 15:28:33
3894,526,Credit,62777.02,2023-09-16 16:38:40
3895,509,Debit,159.25,2023-10-26 16:44:46
3896,146,Debit,2975.7,2024-02-16 01:49:58
3897,140,Debit,43691.88,2024-02-27 16:08:48
3898,567,Debit,3766.41,2023-12-28 00:59:49
3899,464,Debit,4294.32,2024-01-29 22:28:54
3900,738,Credit,4025.53,2024-03-24 03:46:32
3901,686,Debit,19394.47,2023-11-08 13:36:35
3902,73,Debit,1507.89,2024-05-28 14:03:47
3903,298,Credit,2176.05,2024-03-23 17:51:27
3904,436,Credit,34010.54,2024-01-22 03:02:21
3905,619,Credit,558.65,2024-02-27 08:12:18
3906,483,Debit,19320.32,2024-03-01 03:13:10
3907,348,Credit,3481.97,2023-09-27 20:59:20
3908,606,Credit,69013.99,2023-12-22 17:02:09
3909,548,Credit,821.72,2024-05-21 04:40:48
3910,694,Credit,2775.43,2023-07-29 20:56:41
3911,327,Debit,944.04,2024-06-25 12:23:13
3912,402,Credit,20635.64,2023-07-19 13:58:57
3913,293,Credit,17351.71,2023-07-09 14:13:09
3914,745,Debit,2766.99,2024-04-12 06:58:04
3915,588,Credit,248870.18,2024-02-06 07:27:10
3916,664,Credit,4147.86,2024-05-07 10:50:57
3917,703,Credit,16294.66,2024-05-03 04:12:16
3918,178,Credit,7669.71,2023-10-07 06:56:17
3919,196,Credit,743.94,2023-08-15 03:45:21
3920,317,Credit,57994.62,2023-08-20 16:21:20
3921,260,Debit,21782.04,2023-12-05 08:04:26
3922,465,Debit,22653.05,2023-08-25 23:42:45
3923,24,Debit,182613.55,2023-07-28 06:59:13
3924,480,Debit,3137.72,2024-02-22 18:43:00
3925,307,Credit,4625.3,2023-08-16 22:49:30
3926,440,Debit,3725.02,2024-04-25 04:51:01
3927,6,Debit,207.35,2023-08-01 20:53:39
3928,549,Debit,4672.38,2024-02-19 12:57:02
3929,215,Credit,7949.92,2024-01-23 08:47:20
3930,224,Debit,1268.97,2023-11-29 04:40:41
3931,357,Debit,1954.22,2024-07-06 17:58:28
3932,376,Debit,5605.16,2024-06-09 11:41:38
3933,450,Credit,52562.11,2023-07-24 01:36:41
3934,448,Credit,23293.74,2023-12-12 08:16:27
3935,375,Debit,16674.95,2024-02-05 01:08:31
3936,38,Credit,15413.27,2023-09-04 03:28:19
3937,49,Debit,4932.76,2023-10-06 20:44:45
3938,104,Debit,479.92,2023-07-24 03:56:53
3939,611,Credit,30782.12,2024-06-04 09:08:35
3940,361,Credit,9380.55,2023-09-13 02:12:10
3941,503,Credit,3115.28,2024-01-18 06:58:15
3942,50,Debit,148374.98,2023-08-30 09:48:15
3943,162,Credit,97444,2023-10-14 13:47:07
3944,218,Debit,5023.61,2024-06-30 22:55:27
3945,64,Credit,3760.86,2024-07-01 22:23:39
3946,475,Debit,1107.04,2023-08-22 09:18:46
3947,362,Credit,8103.2,2024-04-25 06:52:20
3948,496,Credit,1205.58,2023-08-17 13:55:23
3949,95,Credit,609.31,2024-01-22 05:23:53
3950,134,Debit,293.9,2024-03-07 11:36:49
3951,547,Credit,3168.16,2024-03-20 10:11:08
3952,278,Debit,17214.22,2024-05-17 21:13:32
3953,468,Credit,8996,2023-09-24 07:05:40
3954,570,Credit,1139.92,2024-02-03 17:55:38
3955,249,Credit,12222.21,2024-01-09 19:00:17
3956,99,Debit,4679.62,2023-08-05 02:33:40
3957,612,Credit,3254.07,2024-01-23 23:55:40
3958,113,Credit,45118.27,2023-09-24 21:58:05
3959,472,Credit,3747.7,2024-05-30 05:18:05
3960,680,Credit,2819.97,2024-03-24 10:14:14
3961,673,Credit,54847.72,2024-05-09 15:53:42
3962,451,Debit,1321.85,2023-09-03 04:29:10
3963,127,Credit,22421.88,2024-06-08 08:45:13
3964,336,Credit,3614.17,2023-12-16 20:59:56
3965,527,Debit,17189.47,2024-02-04 05:39:09
3966,715,Credit,716,2024-04-18 12:41:49
3967,135,Debit,48625.9,2023-11-21 22:47:54
3968,132,Credit,4411.76,2024-06-11 10:07:05
3969,723,Debit,4291.91,2024-04-11 02:17:28
3970,189,Debit,987.04,2024-02-20 13:04:01
3971,355,Debit,3956.29,2023-09-23 13:15:32
3972,45,Debit,14245.13,2023-10-12 02:28:26
3973,117,Credit,35338.98,2023-09-07 07:17:02
3974,337,Credit,1789.36,2024-02-21 00:32:16
3975,275,Credit,11972.74,2024-07-19 14:23:25
3976,643,Credit,1447.83,2023-12-22 09:05:09
3977,263,Credit,3140.9,2024-05-22 03:44:59
3978,241,Credit,1777.03,2024-02-13 18:49:47
3979,633,Debit,31907.48,2024-03-13 05:27:13
3980,113,Credit,364018.57,2024-04-18 22:57:42
3981,381,Credit,75557.83,2024-06-28 12:31:30
3982,6,Debit,340.07,2024-02-05 17:23:25
3983,445,Debit,3645.17,2023-12-08 00:54:47
3984,94,Credit,10884.84,2023-08-21 14:15:21
3985,173,Credit,1020.48,2024-06-18 18:18:33
3986,319,Credit,6733.95,2024-07-18 13:38:25
3987,724,Credit,18323.62,2024-05-27 19:43:11
3988,367,Debit,2922.93,2024-03-09 22:25:27
3989,550,Credit,119972.48,2024-06-21 16:58:53
3990,538,Credit,993.35,2024-07-26 02:55:33
3991,557,Credit,3555.55,2024-03-19 22:25:47
3992,434,Credit,69327.94,2024-01-30 10:13:12
3993,720,Debit,1186.81,2024-07-12 08:01:39
3994,268,Debit,1777.07,2024-07-20 20:53:09
3995,684,Credit,616.02,2024-04-06 00:06:34
3996,99,Credit,2392,2023-10-08 13:36:07
3997,314,Credit,2393.93,2024-02-14 10:10:41
3998,688,Debit,1574.35,2024-08-09 03:38:35
3999,442,Credit,19161.12,2024-01-13 19:35:08
4000,582,Credit,2015.11,2024-04-02 06:59:58
4001,330,Debit,5252.76,2023-12-05 06:24:02
4002,189,Credit,3946.43,2023-11-10 09:07:03
4003,37,Debit,2830.89,2024-05-26 22:32:33
4004,640,Debit,4204.96,2024-04-30 15:33:26
4005,378,Debit,2754.74,2023-11-03 18:19:46
4006,604,Credit,18005.2,2024-04-30 17:24:14
4007,28,Credit,23404.34,2023-12-27 19:09:51
4008,50,Debit,62531.72,2023-09-19 08:35:52
4009,7,Credit,23678.29,2024-08-11 21:11:20
4010,348,Debit,799.89,2023-09-13 00:16:02
4011,251,Credit,24626.68,2024-01-31 09:46:21
4012,703,Debit,28022,2023-12-26 22:21:08
4013,614,Credit,4032.01,2023-11-21 18:40:35
4014,540,Debit,1214.97,2024-05-21 06:33:19
4015,315,Debit,5587.86,2024-08-29 07:37:28
4016,530,Debit,428552.75,2024-03-14 02:59:00
4017,362,Debit,76112.31,2024-08-15 19:00:00
4018,416,Debit,22101.45,2023-11-12 21:37:03
4019,670,Debit,200159.94,2024-09-01 03:29:17
4020,203,Credit,19803.68,2024-08-24 00:08:50
4021,429,Credit,5704.02,2024-08-18 10:00:45
4022,443,Credit,1479.41,2023-10-03 20:15:33
4023,692,Credit,1396.59,2024-07-27 01:39:42
4024,512,Debit,22585.34,2024-01-04 23:18:12
4025,299,Credit,3208.57,2024-04-20 04:31:34
4026,532,Credit,2077.91,2024-08-29 12:58:37
4027,430,Debit,17221.84,2023-10-26 23:07:58
4028,741,Debit,81348.55,2024-07-13 04:37:23
4029,637,Debit,75350.07,2024-03-06 18:48:20
4030,467,Debit,2399.93,2023-12-19 07:06:20
4031,647,Credit,577.36,2024-06-24 03:29:45
4032,395,Debit,16449.24,2024-02-21 22:25:18
4033,203,Credit,4413.91,2024-07-01 09:16:19
4034,284,Debit,1677.12,2024-01-25 12:07:18
4035,734,Debit,61535.36,2023-10-11 03:37:26
4036,58,Credit,7123.31,2023-11-03 15:06:05
4037,522,Debit,8033.98,2024-02-17 20:59:14
4038,501,Debit,3471.64,2024-03-31 13:04:23
4039,193,Debit,667.81,2023-10-30 01:50:09
4040,606,Debit,1090.27,2024-04-08 12:39:16
4041,280,Debit,753.26,2023-10-26 07:00:21
4042,310,Credit,2594.17,2024-09-24 17:36:58
4043,47,Credit,2189.31,2024-02-19 12:15:10
4044,135,Credit,74682.76,2024-09-28 21:38:29
4045,386,Credit,2146.29,2024-01-01 06:46:43
4046,685,Credit,23064.26,2024-05-26 15:57:00
4047,349,Credit,305.58,2024-03-15 17:57:35
4048,408,Credit,11986.16,2024-03-19 20:40:20
4049,134,Debit,1860.71,2024-02-12 01:38:30
4050,78,Credit,23736.68,2023-11-22 14:30:57
4051,346,Credit,4259.76,2024-08-15 10:28:42
4052,327,Credit,92700.3,2023-10-27 10:49:26
4053,715,Credit,9668.14,2024-02-08 22:00:53
4054,742,Credit,6114.86,2024-07-25 15:15:56
4055,574,Debit,89061.37,2024-05-02 01:54:13
4056,267,Debit,2510.77,2024-05-22 01:40:14
4057,81,Credit,43636,2024-02-15 16:54:01
4058,182,Debit,3157.92,2023-11-07 21:02:13
4059,721,Credit,11382.84,2024-07-19 16:36:18
4060,174,Debit,4769.98,2023-11-22 10:39:18
4061,507,Debit,8251.3,2024-05-09 15:20:30
4062,551,Debit,3548.74,2024-10-10 19:07:11
4063,425,Debit,4709.57,2023-12-22 01:14:34
4064,413,Credit,3939.6,2024-01-21 23:41:12
4065,737,Credit,4519.24,2024-06-28 02:04:23
4066,49,Credit,20769.28,2024-04-07 10:28:31
4067,328,Credit,1696.8,2023-12-16 10:18:07
4068,505,Credit,175.38,2023-12-09 11:18:02
4069,360,Debit,1429.35,2024-06-22 05:11:07
4070,737,Debit,1239.43,2024-02-12 06:53:05
4071,420,Debit,50273.28,2024-02-07 13:24:05
4072,224,Credit,2224.58,2024-10-17 17:36:01
4073,463,Debit,17225.06,2024-06-28 17:32:30
4074,110,Debit,3074.91,2024-06-29 07:45:39
4075,522,Debit,28891.14,2024-03-02 23:56:04
4076,622,Credit,1969.09,2024-02-17 03:38:47
4077,588,Credit,68480.97,2024-08-31 06:03:03
4078,51,Credit,399.72,2024-02-18 17:22:45
4079,576,Debit,370.05,2023-12-08 02:47:55
4080,289,Credit,9478.39,2024-09-03 11:17:01
4081,609,Credit,854.29,2024-09-24 19:42:48
4082,622,Credit,16180.24,2024-10-05 13:18:19
4083,531,Credit,65911.34,2024-07-18 09:25:39
4084,263,Debit,87788.04,2023-12-31 05:08:43
4085,601,Credit,6467.54,2024-05-01 07:22:02
4086,437,Credit,24148.29,2024-07-16 01:32:08
4087,479,Credit,4938.65,2024-07-29 11:01:27
4088,332,Credit,18142.22,2024-03-14 01:12:00
4089,663,Debit,3709.29,2024-07-08 22:23:20
4090,481,Debit,2680.39,2024-08-11 20:14:03
4091,491,Credit,2044.26,2024-05-24 09:30:11
4092,146,Debit,1971.03,2023-11-13 08:45:52
4093,401,Debit,782.99,2024-03-16 01:07:23
4094,711,Debit,20310.06,2024-07-25 14:27:58
4095,245,Debit,21974.5,2024-03-18 17:14:12
4096,552,Debit,427.43,2024-04-23 19:58:43
4097,336,Debit,51917.16,2024-08-28 13:18:56
4098,112,Credit,1066.55,2024-01-14 09:18:23
4099,128,Credit,4605.62,2024-01-12 01:59:43
4100,643,Debit,85437.12,2024-03-06 00:23:11
4101,415,Credit,1263.45,2024-05-03 19:15:08
4102,706,Debit,2611.01,2024-03-04 07:31:16
4103,165,Credit,24722.87,2024-03-14 11:21:41
4104,613,Credit,8167.34,2024-03-08 21:20:20
4105,424,Debit,45036.79,2024-08-01 16:58:38
4106,343,Credit,63921.07,2024-01-19 06:31:28
4107,436,Credit,209600.93,2024-10-16 06:40:58
4108,90,Debit,2209.58,2024-08-09 04:44:03
4109,743,Credit,2597.48,2024-09-23 12:55:11
4110,259,Debit,591.63,2024-09-14 21:06:10
4111,176,Credit,4871.38,2024-07-29 15:36:45
4112,277,Credit,14668.32,2023-12-29 05:50:02
4113,665,Credit,6961,2023-12-07 19:08:35
4114,109,Credit,2795.71,2024-03-15 05:40:53
4115,79,Credit,7174.11,2024-02-14 13:06:06
4116,408,Debit,10356.76,2024-03-05 13:25:54
4117,311,Credit,3940.83,2024-05-31 20:54:29
4118,509,Debit,687.68,2024-04-17 01:24:37
4119,76,Debit,2474,2024-04-23 15:52:17
4120,451,Credit,28860.59,2024-10-10 10:12:59
4121,414,Credit,4157.38,2024-08-02 22:58:13
4122,423,Credit,36998.83,2024-06-03 19:52:13
4123,652,Credit,1854.44,2024-04-22 04:04:50
4124,747,Credit,3200.57,2024-05-03 10:06:56
4125,378,Debit,5625.67,2024-05-13 20:28:00
4126,592,Credit,3269.79,2024-09-17 02:42:14
4127,116,Debit,18268.75,2024-02-19 03:43:13
4128,731,Debit,2229.49,2024-11-09 13:30:30
4129,748,Debit,1329.8,2024-05-16 02:16:24
4130,484,Credit,1745.3,2023-12-09 11:40:05
4131,481,Debit,73065.44,2024-05-04 15:06:13
4132,247,Debit,2570.09,2023-12-22 09:48:25
4133,87,Credit,4045.61,2024-04-11 07:14:38
4134,510,Credit,1169.72,2024-06-28 02:17:54
4135,431,Debit,3529.06,2024-08-18 07:56:54
4136,249,Credit,4279.43,2024-07-12 14:39:34
4137,660,Debit,3955.28,2024-04-21 00:31:03
4138,83,Credit,3109.34,2024-02-11 06:46:30
4139,530,Debit,3677.65,2024-05-09 03:25:58
4140,348,Credit,3563.81,2024-08-16 06:57:47
4141,591,Credit,60338.61,2024-08-29 18:58:08
4142,675,Credit,10493.23,2024-07-15 20:29:07
4143,750,Debit,1902.3,2024-09-11 04:29:42
4144,402,Debit,2084.26,2024-04-07 04:50:16
4145,672,Credit,17611.4,2024-12-11 05:45:34
4146,133,Debit,52253.01,2024-06-15 09:50:26
4147,646,Credit,4123.24,2024-06-30 17:08:27
4148,523,Debit,3201.94,2024-03-06 08:22:52
4149,249,Credit,21529.03,2024-06-02 05:12:55
4150,1,Credit,11767.18,2023-12-28 07:41:36
4151,324,Credit,50182.28,2024-09-30 11:10:22
4152,593,Credit,5800.1,2024-06-04 15:50:27
4153,75,Credit,1700.71,2024-04-13 02:38:47
4154,335,Debit,1044.95,2024-09-22 16:25:36
4155,512,Debit,2623.73,2024-01-28 15:25:47
4156,171,Debit,64353.1,2024-12-05 19:08:53
4157,593,Debit,26565.42,2024-07-02 14:57:15
4158,250,Debit,21193.91,2024-06-19 20:40:45
4159,367,Credit,22975.06,2024-01-11 20:38:03
4160,524,Credit,1776.04,2024-09-22 07:33:09
4161,677,Credit,4252.86,2024-03-02 14:24:47
4162,399,Debit,14289.39,2024-07-27 03:15:45
4163,421,Credit,4126.28,2024-08-26 14:05:26
4164,639,Credit,2275.41,2024-08-20 08:25:49
4165,6,Debit,3568.93,2024-07-18 01:22:20
4166,628,Credit,1372.7,2024-04-17 04:47:33
4167,528,Credit,3458.9,2024-08-15 07:53:49
4168,262,Debit,2539.92,2024-06-28 07:45:03
4169,63,Debit,16467.91,2024-02-02 17:15:55
4170,275,Debit,219.07,2024-04-11 03:57:29
4171,379,Debit,18301.76,2024-07-29 11:15:04
4172,437,Credit,15838.17,2024-06-09 21:04:38
4173,468,Debit,8514.37,2024-11-22 16:16:04
4174,490,Credit,5335.09,2024-03-17 05:35:24
4175,531,Debit,647.69,2024-04-22 23:17:12
4176,521,Debit,21709.57,2024-08-16 01:35:06
4177,666,Credit,87472.2,2024-08-10 19:06:12
4178,26,Credit,13142.24,2024-09-06 10:28:25
4179,208,Credit,8053.42,2024-10-18 08:14:43
4180,393,Credit,4675.59,2024-09-07 23:40:04
4181,342,Debit,4797.72,2024-05-23 22:24:37
4182,167,Debit,374528.53,2024-04-08 07:30:42
4183,116,Credit,11269.86,2024-02-14 06:54:13
4184,534,Debit,8701.46,2024-01-18 00:41:40
4185,533,Credit,6818.47,2024-12-27 07:49:10
4186,104,Debit,4557.35,2024-01-20 17:14:32
4187,640,Credit,4965.23,2024-12-10 12:36:54
4188,195,Debit,1242.31,2024-04-12 06:05:38
4189,549,Credit,9806.11,2024-05-31 20:09:16
4190,533,Debit,1499.02,2024-07-14 05:52:48
4191,356,Debit,30193.67,2024-03-24 10:13:28
4192,516,Debit,24071.36,2024-10-06 15:58:42
4193,507,Debit,3309.84,2024-01-22 12:03:27
4194,581,Credit,786.8,2024-08-23 00:36:59
4195,718,Debit,1426.8,2024-10-16 14:51:40
4196,132,Credit,49043.85,2024-08-18 01:23:55
4197,337,Credit,3976.48,2024-02-22 19:10:52
4198,203,Debit,13370.94,2024-09-06 03:56:26
4199,568,Credit,250490.38,2024-07-31 00:11:02
4200,640,Debit,2351.15,2024-07-20 14:51:29
4201,715,Debit,153.28,2024-09-27 23:04:37
4202,537,Credit,21008.09,2024-03-08 04:51:43
4203,565,Debit,2210.91,2024-05-11 11:24:19
4204,659,Credit,1612.06,2024-09-25 16:37:19
4205,13,Credit,1160.36,2024-06-21 17:04:29
4206,706,Debit,922.27,2024-06-01 19:17:33
4207,321,Credit,9324.56,2024-12-10 22:52:32
4208,395,Credit,3978.7,2024-10-17 18:10:36
4209,217,Debit,91927.61,2024-09-29 04:24:19
4210,495,Debit,567.89,2024-02-28 21:41:06
4211,458,Credit,6516.11,2024-05-16 13:51:50
4212,506,Credit,3144.39,2024-07-15 21:20:49
4213,608,Debit,92724.86,2024-06-10 07:17:33
4214,119,Credit,18435.14,2024-07-31 12:00:42
4215,513,Credit,21922.31,2024-05-31 20:59:09
4216,670,Credit,13317.64,2024-03-22 21:20:02
4217,324,Debit,4825.57,2024-05-17 04:12:34
4218,87,Debit,67517.33,2024-08-18 07:44:55
4219,609,Credit,4951.37,2024-10-31 03:20:24
4220,378,Credit,21647.7,2024-10-25 16:17:49
4221,61,Credit,339.03,2024-10-08 17:04:55
4222,417,Debit,13236.82,2024-04-12 06:01:07
4223,122,Credit,2589.93,2024-06-07 05:45:56
4224,719,Debit,3063.43,2024-05-19 13:46:27
4225,203,Debit,2995.72,2024-04-07 16:57:05
4226,519,Debit,11568.03,2025-01-22 13:03:43
4227,64,Credit,2955.43,2024-06-03 20:59:14
4228,270,Debit,3206.49,2024-10-03 16:00:41
4229,440,Debit,3036.46,2024-12-24 09:53:00
4230,556,Debit,344942.91,2025-01-14 00:11:30
4231,499,Debit,60432.62,2024-04-28 13:41:40
4232,228,Credit,21153.91,2024-03-15 19:49:34
4233,403,Credit,1291.12,2024-05-05 17:07:04
4234,45,Debit,2170.35,2025-02-05 01:07:47
4235,486,Debit,1657.22,2024-12-12 20:48:05
4236,625,Credit,8473.36,2025-01-14 06:07:43
4237,268,Credit,22528.04,2024-04-08 04:53:00
4238,218,Credit,193345.19,2025-02-02 02:17:05
4239,742,Credit,13147.26,2024-03-18 20:12:19
4240,689,Credit,43307.42,2024-09-18 19:24:49
4241,497,Debit,11621.13,2024-12-31 07:58:46
4242,99,Debit,1200.53,2024-03-29 20:22:57
4243,479,Debit,45004.08,2024-07-25 01:43:37
4244,702,Debit,1921.31,2024-04-25 12:37:38
4245,267,Credit,201161.76,2025-01-29 01:17:29
4246,96,Credit,21979.09,2024-04-18 05:35:17
4247,215,Credit,4924.52,2024-09-26 18:51:28
4248,145,Credit,15033.37,2024-08-26 01:20:55
4249,627,Credit,2466.92,2025-02-03 20:22:12
4250,340,Debit,2548.25,2024-06-16 19:02:15
4251,474,Credit,1736.49,2025-01-28 11:53:08
4252,620,Credit,1957.62,2024-07-11 21:52:27
4253,639,Credit,35681.5,2024-12-23 13:50:43
4254,53,Credit,4027.38,2024-07-09 00:06:34
4255,62,Credit,1265.1,2024-07-21 07:42:41
4256,360,Credit,11132.16,2025-01-01 21:39:07
4257,703,Credit,12961.68,2024-07-11 10:47:32
4258,367,Debit,21640.54,2024-09-19 04:45:52
4259,443,Credit,9145.5,2025-01-10 06:47:20
4260,645,Debit,2835.8,2024-04-18 00:33:50
4261,394,Credit,81907.71,2024-12-28 08:24:36
4262,696,Credit,2049.05,2024-07-22 21:35:24
4263,359,Credit,3092.05,2024-08-27 03:06:35
4264,70,Credit,4322.06,2024-07-03 11:14:24
4265,155,Debit,2346.38,2024-11-30 18:07:01
4266,366,Debit,917,2024-12-23 22:19:46
4267,188,Credit,5773.63,2024-06-23 17:15:34
4268,335,Credit,24339.42,2024-06-01 09:14:08
4269,118,Credit,23097.67,2024-04-26 12:25:41
4270,25,Debit,24456.23,2024-08-09 15:54:41
4271,5,Debit,34146.39,2024-07-03 20:48:00
4272,737,Credit,1309.38,2024-11-19 10:01:17
4273,15,Debit,963.55,2024-05-15 04:29:50
4274,286,Debit,498596.11,2024-07-21 23:38:24
4275,452,Debit,2767.62,2024-09-23 20:08:56
4276,305,Credit,699.55,2024-07-23 08:26:50
4277,381,Debit,4258.88,2024-04-24 11:53:25
4278,197,Debit,22416.81,2025-02-03 06:21:25
4279,566,Credit,2320.78,2024-05-14 09:31:43
4280,567,Credit,4646.9,2025-02-06 18:11:53
4281,49,Debit,19600.17,2024-03-26 02:20:10
4282,575,Credit,4268.46,2024-04-24 11:15:21
4283,26,Credit,49973.61,2024-08-12 22:57:45
4284,206,Credit,43492.09,2024-12-28 13:29:34
4285,647,Credit,7392.46,2024-04-28 16:32:04
4286,99,Debit,688.86,2024-04-20 04:18:47
4287,592,Debit,476898.38,2025-03-08 00:17:55
4288,642,Credit,4885.34,2024-05-26 06:04:53
4289,33,Debit,4115.43,2024-10-24 18:06:34
4290,723,Debit,1166.44,2024-09-03 09:42:19
4291,290,Credit,1535.24,2024-08-22 19:21:54
4292,486,Debit,482951.75,2024-10-20 16:20:49
4293,636,Debit,4788.09,2024-10-30 19:55:25
4294,292,Credit,19974.69,2024-04-18 18:33:10
4295,699,Debit,8468.58,2024-06-16 03:58:03
4296,712,Credit,2375.44,2024-07-14 18:40:34
4297,132,Debit,4676.8,2024-12-17 20:29:47
4298,434,Debit,5325.73,2025-03-15 23:54:00
4299,663,Credit,2588.29,2025-02-02 20:43:46
4300,407,Debit,2187.33,2025-04-06 05:57:19
4301,29,Credit,3582.16,2024-06-01 16:06:56
4302,214,Credit,396.62,2025-03-31 06:53:29
4303,696,Debit,2983.06,2024-05-23 21:46:17
4304,404,Debit,459909.24,2025-01-11 18:11:30
4305,218,Debit,335398.19,2024-10-19 10:40:07
4306,396,Credit,441064.14,2024-08-21 08:25:03
4307,474,Credit,9668.41,2024-08-14 06:49:26
4308,3,Debit,4485.43,2024-10-19 15:09:30
4309,507,Debit,4460.47,2025-03-31 16:06:06
4310,314,Debit,19549.36,2024-12-04 02:07:30
4311,499,Credit,1465.79,2024-10-18 14:03:07
4312,546,Credit,4291.44,2025-01-05 06:39:14
4313,72,Debit,13081.51,2024-11-19 08:46:17
4314,225,Debit,2601.74,2024-11-02 06:43:59
4315,164,Credit,4239.79,2024-09-19 07:17:16
4316,235,Debit,4148.51,2024-05-21 22:02:38
4317,493,Credit,255.19,2025-01-20 23:01:34
4318,161,Credit,53988.97,2024-12-17 23:29:07
4319,725,Debit,115085.17,2024-12-20 20:59:06
4320,588,Credit,2672.92,2024-09-22 14:03:18
4321,146,Debit,74260.5,2024-12-29 00:25:18
4322,345,Credit,78761.57,2024-09-09 22:52:40
4323,206,Debit,1188.78,2024-09-16 15:21:44
4324,600,Credit,3071.67,2025-03-26 14:19:15
4325,639,Credit,12601.78,2025-02-20 16:07:26
4326,229,Debit,80379.32,2024-12-05 13:52:00
4327,315,Credit,6727.32,2025-02-01 04:02:55
4328,692,Debit,1245.18,2025-04-12 06:32:13
4329,148,Credit,4273.4,2024-10-19 04:07:39
4330,66,Credit,3968.06,2025-02-26 12:35:33
4331,201,Debit,36919.59,2025-01-09 16:23:12
4332,75,Credit,1265.07,2024-11-14 16:29:26
4333,477,Debit,72028.44,2024-06-14 13:58:55
4334,250,Credit,1432.12,2025-03-11 23:51:59
4335,508,Credit,17286.63,2025-02-15 03:36:05
4336,75,Credit,30985.86,2024-12-25 19:51:09
4337,138,Credit,45974.53,2025-03-24 18:55:23
4338,199,Credit,4973.88,2024-08-12 16:49:21
4339,26,Credit,1580.45,2025-04-15 01:53:19
4340,278,Credit,2217.02,2024-07-07 17:04:56
4341,626,Credit,20438.66,2024-09-03 12:19:39
4342,491,Credit,4723.41,2024-07-13 08:29:06
4343,143,Credit,65208.34,2024-08-07 21:24:57
4344,628,Credit,5296.86,2024-09-23 18:25:51
4345,415,Debit,1269.44,2024-09-22 18:34:30
4346,178,Credit,3658.55,2024-12-01 18:15:06
4347,261,Credit,989.68,2025-03-12 02:16:47
4348,509,Debit,299.21,2024-05-24 03:29:43
4349,205,Credit,15114.03,2024-12-23 06:50:10
4350,392,Credit,1635.66,2025-01-23 14:40:06
4351,191,Debit,68332.83,2025-02-03 00:00:55
4352,124,Debit,343122.68,2024-07-19 00:15:08
4353,164,Debit,2884.17,2025-04-11 14:54:33
4354,559,Credit,2176.23,2024-09-01 03:29:14
4355,514,Credit,24815.6,2024-07-07 04:45:30
4356,248,Debit,19902.39,2024-12-02 02:43:04
4357,441,Credit,9418.23,2024-06-01 06:48:39
4358,287,Debit,5878.27,2024-08-15 17:02:01
4359,183,Credit,2953.83,2024-07-02 21:06:41
