order_id,customer_id,order status,payment_method
9827,2974,Delivered,Net Banking
9828,4022,In Transit,Cash on Delivery
9829,4713,Delivered,Cash on Delivery
9830,965,Canceled,Cash on Delivery
9831,3715,Canceled,Net Banking
9832,427,In Transit,UPI
9833,940,Delivered,UPI
9834,1362,In Transit,Loyalty Points
9835,4039,Delivered,Loyalty Points
9836,869,Delivered,UPI
9837,4586,In Transit,Cash on Delivery
9838,2526,Delivered,Cash on Delivery
9839,4712,Delivered,Net Banking
9840,642,In Transit,Loyalty Points
9841,4337,Delivered,Loyalty Points
9842,1073,In Transit,UPI
9843,2987,Delivered,Cash on Delivery
9844,3306,In Transit,UPI
9845,1465,In Transit,UPI
9846,86,Delivered,Cash on Delivery
9847,143,Canceled,UPI
9848,421,In Transit,Loyalty Points
9849,3000,Delivered,Loyalty Points
9850,2182,Canceled,UPI
9851,4002,In Transit,Net Banking
9852,2903,Canceled,UPI
9853,613,Delivered,Cash on Delivery
9854,1395,In Transit,Loyalty Points
9855,1968,Canceled,Cash on Delivery
9856,4671,Canceled,UPI
9857,2762,Canceled,Net Banking
9858,3340,In Transit,UPI
9859,524,In Transit,Loyalty Points
9860,1014,Canceled,UPI
9861,1644,Canceled,Cash on Delivery
9862,1415,Canceled,Loyalty Points
9863,3643,Canceled,Loyalty Points
9864,1559,In Transit,Loyalty Points
9865,4835,Canceled,Cash on Delivery
9866,1855,Canceled,Net Banking
9867,395,In Transit,Net Banking
9868,4767,Delivered,Net Banking
9869,4067,Delivered,Net Banking
9870,853,Delivered,Net Banking
9871,2206,Delivered,Net Banking
9872,1949,Delivered,Cash on Delivery
9873,2667,Delivered,Loyalty Points
9874,3812,Canceled,Cash on Delivery
9875,419,Delivered,Cash on Delivery
9876,3982,In Transit,Cash on Delivery
9877,3948,Canceled,Net Banking
9878,3189,Delivered,UPI
9879,516,In Transit,Net Banking
9880,2150,Canceled,UPI
9881,706,In Transit,Loyalty Points
9882,3423,In Transit,Cash on Delivery
9883,1621,Canceled,Loyalty Points
9884,130,Delivered,Loyalty Points
9885,875,Canceled,Loyalty Points
9886,3058,In Transit,Net Banking
9887,4970,Delivered,UPI
9888,171,In Transit,UPI
9889,1094,Canceled,Net Banking
9890,4979,In Transit,Loyalty Points
9891,1515,Delivered,Net Banking
9892,3132,Delivered,UPI
9893,3298,Canceled,Loyalty Points
9894,40,In Transit,Net Banking
9895,2853,Delivered,Net Banking
9896,3896,Delivered,UPI
9897,3829,Delivered,Net Banking
9898,1510,Canceled,Net Banking
9899,1109,Delivered,Net Banking
9900,721,Delivered,Cash on Delivery
9901,3609,In Transit,Net Banking
9902,1066,Delivered,Loyalty Points
9903,186,Delivered,UPI
9904,2020,Delivered,Net Banking
9905,364,Delivered,UPI
9906,4194,Delivered,Net Banking
9907,212,Delivered,Loyalty Points
9908,3702,Delivered,Loyalty Points
9909,4564,In Transit,Loyalty Points
9910,3637,Delivered,UPI
9911,727,In Transit,UPI
9912,3585,Canceled,Net Banking
9913,2738,Delivered,Net Banking
9914,393,In Transit,Cash on Delivery
9915,3482,In Transit,UPI
9916,1393,Delivered,Net Banking
9917,2985,In Transit,Cash on Delivery
9918,2579,Canceled,Net Banking
9919,4907,In Transit,Net Banking
9920,1152,In Transit,UPI
9921,4025,In Transit,UPI
9922,2451,In Transit,Net Banking
9923,1183,In Transit,UPI
9924,4125,Canceled,Loyalty Points
9925,1284,Delivered,Net Banking
9926,4500,Delivered,UPI
9927,1110,In Transit,UPI
9928,490,In Transit,Loyalty Points
9929,2232,Delivered,Loyalty Points
9930,4711,In Transit,Cash on Delivery
9931,4279,Canceled,Net Banking
9932,4308,Canceled,Loyalty Points
9933,4877,Canceled,Net Banking
9934,3294,Canceled,Loyalty Points
9935,2549,In Transit,Net Banking
9936,4726,Canceled,Cash on Delivery
9937,3762,In Transit,UPI
9938,491,Canceled,Net Banking
9939,1620,In Transit,Net Banking
9940,2384,Delivered,Cash on Delivery
9941,4313,In Transit,Net Banking
9942,2181,Delivered,Loyalty Points
9943,342,Delivered,UPI
9944,899,Canceled,Cash on Delivery
9945,2602,In Transit,Loyalty Points
9946,146,Canceled,Cash on Delivery
9947,2688,In Transit,UPI
9948,1376,Delivered,UPI
9949,4940,Canceled,UPI
9950,681,Delivered,Loyalty Points
9951,1009,Canceled,UPI
9952,3026,Canceled,Loyalty Points
9953,3198,In Transit,Net Banking
9954,4481,In Transit,Cash on Delivery
9955,3161,Delivered,Loyalty Points
9956,3368,In Transit,Cash on Delivery
9957,646,Canceled,Cash on Delivery
9958,2206,Delivered,Loyalty Points
9959,1345,In Transit,UPI
9960,4000,In Transit,Net Banking
9961,3085,In Transit,Cash on Delivery
9962,677,Delivered,Loyalty Points
9963,4099,Delivered,Net Banking
9964,1038,Delivered,UPI
9965,1741,Canceled,Net Banking
9966,3803,In Transit,Cash on Delivery
9967,867,Canceled,Net Banking
9968,4960,Delivered,Loyalty Points
9969,3016,Delivered,UPI
9970,3622,Delivered,Cash on Delivery
9971,4220,In Transit,UPI
9972,379,In Transit,Loyalty Points
9973,714,Canceled,Net Banking
9974,1971,Delivered,Loyalty Points
9975,2665,In Transit,Loyalty Points
9976,4471,Canceled,Cash on Delivery
9977,4516,Delivered,Cash on Delivery
9978,1600,In Transit,Loyalty Points
9979,933,In Transit,Cash on Delivery
9980,3579,Delivered,Net Banking
9981,2759,Canceled,Cash on Delivery
9982,2281,Canceled,Net Banking
9983,3435,Delivered,Loyalty Points
9984,3194,In Transit,UPI
9985,136,Canceled,UPI
9986,1791,In Transit,Cash on Delivery
9987,4555,Canceled,Loyalty Points
9988,745,In Transit,Loyalty Points
9989,105,In Transit,Loyalty Points
9990,483,In Transit,Net Banking
9991,3456,Canceled,Cash on Delivery
9992,2419,Canceled,Loyalty Points
9993,4273,Delivered,Loyalty Points
9994,3567,Delivered,Net Banking
9995,2173,Delivered,Loyalty Points
9996,1848,Delivered,Cash on Delivery
9997,593,Canceled,Cash on Delivery
9998,2156,Canceled,Cash on Delivery
9999,1809,In Transit,Net Banking
10000,1757,Delivered,Cash on Delivery
10001,1630,Delivered,Net Banking
10002,1849,In Transit,Loyalty Points
10003,3564,Canceled,UPI
10004,3505,In Transit,Loyalty Points
10005,3521,In Transit,Net Banking
10006,946,Delivered,Cash on Delivery
10007,3778,Canceled,Loyalty Points
10008,1071,Delivered,UPI
10009,3518,Delivered,UPI
10010,1273,In Transit,Net Banking
10011,747,In Transit,Loyalty Points
10012,3149,In Transit,UPI
10013,1667,In Transit,UPI
10014,148,Canceled,Net Banking
10015,2688,Delivered,Loyalty Points
10016,2176,Delivered,Net Banking
10017,2550,Delivered,UPI
10018,2858,In Transit,Net Banking
10019,3180,In Transit,UPI
10020,536,Canceled,Loyalty Points
10021,4533,Canceled,UPI
10022,4016,In Transit,Loyalty Points
10023,1364,In Transit,Loyalty Points
10024,1848,In Transit,Cash on Delivery
10025,2773,In Transit,UPI
10026,4475,In Transit,Net Banking
10027,2427,Canceled,Cash on Delivery
10028,2397,In Transit,Loyalty Points
10029,1976,Delivered,UPI
10030,99,Delivered,Cash on Delivery
10031,3476,In Transit,UPI
10032,342,In Transit,Loyalty Points
10033,1248,Delivered,Loyalty Points
10034,206,Canceled,UPI
10035,3163,In Transit,Net Banking
10036,4795,In Transit,UPI
10037,4965,In Transit,Loyalty Points
10038,4371,Canceled,UPI
10039,4429,Delivered,UPI
10040,4504,Delivered,Loyalty Points
10041,1258,In Transit,Loyalty Points
10042,982,In Transit,Net Banking
10043,2318,In Transit,Net Banking
10044,1259,In Transit,Net Banking
10045,1312,Canceled,Net Banking
10046,266,In Transit,Loyalty Points
10047,3511,Delivered,Cash on Delivery
10048,94,Delivered,Net Banking
10049,3714,Delivered,Net Banking
10050,2166,Canceled,Net Banking
10051,2574,Delivered,UPI
10052,3438,In Transit,UPI
10053,1550,Delivered,Net Banking
10054,3968,Delivered,Net Banking
10055,528,In Transit,Loyalty Points
10056,3771,In Transit,Loyalty Points
10057,366,Canceled,Net Banking
10058,26,Delivered,UPI
10059,2056,In Transit,Loyalty Points
10060,4376,In Transit,UPI
10061,680,Delivered,Net Banking
10062,4462,Delivered,Loyalty Points
10063,3631,In Transit,Net Banking
10064,708,In Transit,Cash on Delivery
10065,1534,In Transit,Cash on Delivery
10066,3319,Canceled,Loyalty Points
10067,4855,Canceled,Cash on Delivery
10068,2347,Delivered,Loyalty Points
10069,4201,Delivered,Cash on Delivery
10070,3398,In Transit,UPI
10071,1606,In Transit,Loyalty Points
10072,3837,Delivered,Cash on Delivery
10073,4972,Delivered,Cash on Delivery
10074,1459,Canceled,Net Banking
10075,3161,In Transit,Cash on Delivery
10076,1888,Delivered,Net Banking
10077,3025,Delivered,Net Banking
10078,1661,In Transit,Loyalty Points
10079,1075,Delivered,Net Banking
10080,112,In Transit,Net Banking
10081,4897,Delivered,Loyalty Points
10082,2880,Delivered,Cash on Delivery
10083,1876,Canceled,Loyalty Points
10084,25,Delivered,Cash on Delivery
10085,578,Canceled,Cash on Delivery
10086,733,In Transit,Loyalty Points
10087,3808,Delivered,Net Banking
10088,3943,In Transit,Cash on Delivery
10089,2604,Delivered,Loyalty Points
10090,4568,In Transit,Net Banking
10091,4329,Delivered,UPI
10092,1220,Canceled,Cash on Delivery
10093,2449,Delivered,Cash on Delivery
10094,2024,In Transit,Net Banking
10095,4726,Delivered,Cash on Delivery
10096,16,In Transit,UPI
10097,1370,Delivered,Net Banking
10098,4760,Delivered,Net Banking
10099,3767,Canceled,Net Banking
10100,2428,Canceled,UPI
10101,2654,Delivered,Cash on Delivery
10102,3556,In Transit,Cash on Delivery
10103,3996,Canceled,Loyalty Points
10104,1893,Delivered,UPI
10105,2311,Canceled,UPI
10106,640,Canceled,Loyalty Points
10107,4414,Delivered,UPI
10108,4845,Delivered,UPI
10109,958,In Transit,UPI
10110,4676,Canceled,Cash on Delivery
10111,2766,In Transit,Cash on Delivery
10112,3699,Delivered,Loyalty Points
10113,455,Canceled,Loyalty Points
10114,3214,Canceled,UPI
10115,2862,In Transit,Loyalty Points
10116,843,In Transit,UPI
10117,4632,Canceled,Cash on Delivery
10118,2844,In Transit,Loyalty Points
10119,3820,Delivered,Loyalty Points
10120,2813,Canceled,UPI
10121,4381,Canceled,Cash on Delivery
10122,3701,In Transit,Cash on Delivery
10123,4089,Delivered,Loyalty Points
10124,2969,Canceled,Net Banking
10125,868,Delivered,Cash on Delivery
10126,387,Delivered,UPI
10127,1013,Canceled,Loyalty Points
10128,33,Canceled,Net Banking
10129,3544,In Transit,UPI
10130,2720,Delivered,Loyalty Points
10131,1562,Delivered,Cash on Delivery
10132,2054,Canceled,UPI
10133,4990,In Transit,Cash on Delivery
10134,2140,Delivered,Net Banking
10135,2907,In Transit,Loyalty Points
10136,1056,Delivered,Loyalty Points
10137,2557,In Transit,UPI
10138,3456,Delivered,Net Banking
10139,1055,Canceled,Cash on Delivery
10140,1296,In Transit,Cash on Delivery
10141,2026,In Transit,Cash on Delivery
10142,2360,Canceled,Cash on Delivery
10143,2755,Delivered,Loyalty Points
10144,2482,Delivered,UPI
10145,4213,In Transit,UPI
10146,1365,Delivered,Cash on Delivery
10147,820,Canceled,Net Banking
10148,1730,Delivered,Net Banking
10149,356,Canceled,Loyalty Points
10150,3430,Canceled,Net Banking
10151,511,Delivered,Cash on Delivery
10152,2059,In Transit,Loyalty Points
10153,3533,In Transit,UPI
10154,4948,In Transit,Net Banking
10155,3524,In Transit,Loyalty Points
10156,4083,Delivered,Cash on Delivery
10157,2928,In Transit,UPI
10158,2050,Canceled,Loyalty Points
10159,4997,Delivered,Loyalty Points
10160,4480,Canceled,UPI
10161,1693,Canceled,Cash on Delivery
10162,254,Delivered,UPI
10163,4968,Canceled,Loyalty Points
10164,3524,Delivered,UPI
10165,4574,In Transit,UPI
10166,297,Canceled,Cash on Delivery
10167,122,Canceled,Net Banking
10168,1689,In Transit,Cash on Delivery
10169,1701,Canceled,Cash on Delivery
10170,2114,In Transit,Loyalty Points
10171,309,Delivered,Loyalty Points
10172,144,Canceled,Cash on Delivery
10173,3261,Delivered,UPI
10174,2764,Delivered,Loyalty Points
10175,1045,In Transit,Loyalty Points
10176,4663,In Transit,Net Banking
10177,2881,In Transit,UPI
10178,3375,Canceled,Net Banking
10179,4559,In Transit,Cash on Delivery
10180,671,Canceled,Cash on Delivery
10181,608,Delivered,Cash on Delivery
10182,3943,Delivered,Cash on Delivery
10183,3993,Canceled,Net Banking
10184,708,Canceled,Net Banking
10185,2232,Delivered,Loyalty Points
10186,1259,In Transit,UPI
10187,3819,Canceled,UPI
10188,2560,Canceled,Net Banking
10189,517,Canceled,Cash on Delivery
10190,4285,In Transit,Cash on Delivery
10191,1105,Delivered,Loyalty Points
10192,486,In Transit,Cash on Delivery
10193,2044,In Transit,Net Banking
10194,2669,Canceled,UPI
10195,4758,Delivered,Cash on Delivery
10196,2966,Canceled,Loyalty Points
10197,1836,Delivered,UPI
10198,1029,Delivered,UPI
10199,1418,Canceled,UPI
10200,4601,Delivered,Loyalty Points
10201,4258,Canceled,Net Banking
10202,2136,Canceled,Cash on Delivery
10203,3039,Canceled,Net Banking
10204,4779,Canceled,Net Banking
10205,3581,Delivered,Cash on Delivery
10206,3360,Canceled,Net Banking
10207,431,Canceled,Cash on Delivery
10208,4307,Delivered,Net Banking
10209,249,Delivered,Cash on Delivery
10210,1751,Canceled,UPI
10211,2491,Delivered,Loyalty Points
10212,2158,Canceled,Cash on Delivery
10213,2705,Delivered,Loyalty Points
10214,1494,Canceled,UPI
10215,2888,In Transit,Cash on Delivery
10216,1091,In Transit,UPI
10217,579,In Transit,UPI
10218,613,Canceled,UPI
10219,4107,In Transit,Loyalty Points
10220,830,In Transit,Net Banking
10221,3808,Delivered,Net Banking
10222,1189,Canceled,Loyalty Points
10223,3825,Delivered,UPI
10224,1576,Delivered,Net Banking
10225,1446,In Transit,Net Banking
10226,2885,Canceled,Cash on Delivery
10227,3583,Delivered,UPI
10228,4016,Delivered,Net Banking
10229,1718,Delivered,UPI
10230,1761,Delivered,UPI
10231,3046,Delivered,Net Banking
10232,83,In Transit,Cash on Delivery
10233,907,Canceled,Loyalty Points
10234,2727,Canceled,Cash on Delivery
10235,226,In Transit,Net Banking
10236,1589,In Transit,Net Banking
10237,1055,Delivered,Net Banking
10238,2942,In Transit,Loyalty Points
10239,1782,Delivered,Loyalty Points
10240,1745,Delivered,Net Banking
10241,3735,Canceled,Cash on Delivery
10242,2757,In Transit,Cash on Delivery
10243,4937,Delivered,UPI
10244,4376,Canceled,Cash on Delivery
10245,2108,In Transit,UPI
10246,3664,Delivered,Net Banking
10247,2316,Canceled,Net Banking
10248,4521,Delivered,Loyalty Points
10249,2308,Canceled,Loyalty Points
10250,3781,In Transit,UPI
10251,392,In Transit,UPI
10252,4244,Canceled,Net Banking
10253,3545,In Transit,Cash on Delivery
10254,4912,Delivered,UPI
10255,1517,In Transit,Cash on Delivery
10256,220,Delivered,UPI
10257,1882,Canceled,UPI
10258,874,Delivered,Loyalty Points
10259,4227,Canceled,Cash on Delivery
10260,727,In Transit,Cash on Delivery
10261,607,In Transit,UPI
10262,1232,Canceled,Net Banking
10263,3272,In Transit,UPI
10264,2343,Delivered,Loyalty Points
10265,3471,In Transit,Cash on Delivery
10266,2006,Canceled,Cash on Delivery
10267,2872,Delivered,UPI
10268,4043,Delivered,Cash on Delivery
10269,3220,In Transit,Cash on Delivery
10270,617,In Transit,Loyalty Points
10271,3779,Canceled,Loyalty Points
10272,2699,Delivered,Loyalty Points
10273,4831,Canceled,Net Banking
10274,785,Delivered,Loyalty Points
10275,707,Canceled,Loyalty Points
10276,3850,Canceled,Net Banking
10277,3111,Canceled,UPI
10278,621,In Transit,Net Banking
10279,2307,Canceled,Cash on Delivery
10280,4181,Delivered,Cash on Delivery
10281,2315,Delivered,UPI
10282,660,In Transit,UPI
10283,4382,Delivered,Net Banking
10284,4297,Delivered,Cash on Delivery
10285,2628,Delivered,Cash on Delivery
10286,2719,Delivered,Loyalty Points
10287,4748,In Transit,UPI
10288,2358,Delivered,UPI
10289,5,In Transit,Net Banking
10290,2707,Canceled,UPI
10291,3342,Delivered,Loyalty Points
10292,1584,In Transit,Net Banking
10293,2746,Canceled,Loyalty Points
10294,2659,In Transit,Cash on Delivery
10295,2819,Canceled,Cash on Delivery
10296,3277,Canceled,Net Banking
10297,3715,In Transit,Net Banking
10298,2181,Delivered,UPI
10299,390,Canceled,UPI
10300,4353,Delivered,Loyalty Points
10301,154,In Transit,Net Banking
10302,406,Delivered,Net Banking
10303,2036,Delivered,Cash on Delivery
10304,2036,Canceled,Loyalty Points
10305,3628,Canceled,Loyalty Points
10306,4672,Canceled,UPI
10307,696,Delivered,Net Banking
10308,2179,Delivered,Loyalty Points
10309,4397,Delivered,Loyalty Points
10310,2260,In Transit,UPI
10311,4042,In Transit,Cash on Delivery
10312,4180,Delivered,Cash on Delivery
10313,536,Delivered,Cash on Delivery
10314,2542,Canceled,Net Banking
10315,4641,In Transit,UPI
10316,1869,In Transit,UPI
10317,652,Canceled,UPI
10318,421,Delivered,Net Banking
10319,4401,In Transit,Cash on Delivery
10320,92,Canceled,Net Banking
10321,3299,Delivered,Net Banking
10322,1909,In Transit,Loyalty Points
10323,355,In Transit,UPI
10324,4280,Canceled,UPI
10325,789,In Transit,Cash on Delivery
10326,2171,Canceled,Loyalty Points
10327,3619,Canceled,UPI
10328,1647,Delivered,Net Banking
10329,4931,Delivered,Cash on Delivery
10330,1071,Canceled,Loyalty Points
10331,832,Delivered,UPI
10332,2100,Canceled,Loyalty Points
10333,1425,Delivered,Net Banking
10334,2875,Delivered,Loyalty Points
10335,3163,In Transit,UPI
10336,2978,In Transit,Loyalty Points
10337,800,In Transit,Net Banking
10338,4354,In Transit,Loyalty Points
10339,667,Delivered,Cash on Delivery
10340,2665,Canceled,Loyalty Points
10341,3279,Delivered,Loyalty Points
10342,648,Delivered,Net Banking
10343,45,Canceled,Net Banking
10344,328,Delivered,Net Banking
10345,2114,Delivered,Cash on Delivery
10346,548,Delivered,UPI
10347,3274,Canceled,Net Banking
10348,1751,Delivered,Loyalty Points
10349,2992,In Transit,Cash on Delivery
10350,3105,Canceled,Loyalty Points
10351,4427,Canceled,Loyalty Points
10352,339,Canceled,UPI
10353,362,Delivered,Cash on Delivery
10354,651,In Transit,Loyalty Points
10355,3292,Canceled,UPI
10356,3889,Canceled,Net Banking
10357,220,Canceled,UPI
10358,766,Delivered,Loyalty Points
10359,1927,Canceled,Cash on Delivery
10360,3948,Canceled,Loyalty Points
10361,3630,In Transit,Loyalty Points
10362,4860,In Transit,Net Banking
10363,4556,Delivered,UPI
10364,4135,In Transit,UPI
10365,3163,Canceled,Cash on Delivery
10366,785,Delivered,Cash on Delivery
10367,630,Delivered,Cash on Delivery
10368,3931,Delivered,UPI
10369,2309,Delivered,Loyalty Points
10370,491,Delivered,Loyalty Points
10371,1145,In Transit,Cash on Delivery
10372,1147,In Transit,Cash on Delivery
10373,2847,Delivered,Loyalty Points
10374,1642,In Transit,UPI
10375,66,Canceled,UPI
10376,1180,Delivered,Cash on Delivery
10377,1416,Canceled,Loyalty Points
10378,1100,In Transit,Loyalty Points
10379,1709,In Transit,Loyalty Points
10380,332,Delivered,Loyalty Points
10381,2551,Delivered,Loyalty Points
10382,3657,Canceled,Net Banking
10383,1355,In Transit,Cash on Delivery
10384,1594,Delivered,UPI
10385,2899,Canceled,Loyalty Points
10386,2943,Delivered,Loyalty Points
10387,4843,Canceled,Cash on Delivery
10388,445,In Transit,Net Banking
10389,3704,Canceled,Cash on Delivery
10390,4463,In Transit,UPI
10391,3981,Canceled,Cash on Delivery
10392,4431,Delivered,Loyalty Points
10393,1782,Delivered,UPI
10394,3663,Canceled,Net Banking
10395,1932,Delivered,Cash on Delivery
10396,2412,In Transit,Cash on Delivery
10397,2812,Delivered,UPI
10398,3855,Delivered,Net Banking
10399,2419,Delivered,Cash on Delivery
10400,631,Canceled,Loyalty Points
10401,4935,Delivered,UPI
10402,123,In Transit,Cash on Delivery
10403,468,Delivered,Net Banking
10404,2132,Delivered,Loyalty Points
10405,3402,In Transit,Cash on Delivery
10406,4000,Delivered,Cash on Delivery
10407,2657,Canceled,UPI
10408,2831,Delivered,Cash on Delivery
10409,3854,In Transit,Loyalty Points
10410,1944,In Transit,UPI
10411,1780,Canceled,Cash on Delivery
10412,3989,Delivered,Net Banking
10413,2354,In Transit,UPI
10414,1963,Canceled,Cash on Delivery
10415,1503,Delivered,Net Banking
10416,2465,Canceled,Loyalty Points
10417,2257,Canceled,UPI
10418,231,Canceled,Cash on Delivery
10419,1829,Delivered,UPI
10420,1508,Canceled,UPI
10421,3112,Canceled,Cash on Delivery
10422,2705,Delivered,Loyalty Points
10423,2127,In Transit,UPI
10424,2251,In Transit,Cash on Delivery
10425,3740,In Transit,Loyalty Points
10426,4458,Delivered,Loyalty Points
10427,3024,In Transit,Cash on Delivery
10428,4142,Delivered,Cash on Delivery
10429,1339,Delivered,Net Banking
10430,3667,In Transit,UPI
10431,4784,Delivered,UPI
10432,2973,Canceled,Net Banking
10433,4621,Delivered,UPI
10434,334,Canceled,Loyalty Points
10435,1110,In Transit,UPI
10436,3233,Canceled,UPI
10437,1016,Delivered,Loyalty Points
10438,1584,Delivered,Cash on Delivery
10439,1603,In Transit,Loyalty Points
10440,626,Delivered,UPI
10441,1983,In Transit,Loyalty Points
10442,2943,Delivered,Cash on Delivery
10443,4932,Canceled,Net Banking
10444,4567,Delivered,Net Banking
10445,4554,Delivered,UPI
10446,2055,In Transit,UPI
10447,959,In Transit,Cash on Delivery
10448,2733,Canceled,Cash on Delivery
10449,2047,Delivered,Net Banking
10450,2748,Canceled,UPI
10451,2815,Canceled,Loyalty Points
10452,4986,Delivered,UPI
10453,4608,Delivered,Cash on Delivery
10454,1523,Delivered,Net Banking
10455,2671,Canceled,Net Banking
10456,3929,Canceled,Loyalty Points
10457,4346,Delivered,Cash on Delivery
10458,1139,Canceled,Loyalty Points
10459,3349,Delivered,UPI
10460,3689,Canceled,UPI
10461,4959,Canceled,Loyalty Points
10462,4142,Delivered,Cash on Delivery
10463,3512,Delivered,Cash on Delivery
10464,1937,Canceled,UPI
10465,4298,Delivered,Net Banking
10466,932,Delivered,UPI
10467,1656,In Transit,UPI
10468,3085,Delivered,Cash on Delivery
10469,3758,In Transit,Net Banking
10470,1245,In Transit,Net Banking
10471,3157,Canceled,UPI
10472,4360,Delivered,UPI
10473,4886,In Transit,UPI
10474,2538,Delivered,Net Banking
10475,256,Canceled,Loyalty Points
10476,4439,Delivered,UPI
10477,3637,In Transit,Net Banking
10478,1083,Delivered,Cash on Delivery
10479,2402,In Transit,UPI
10480,1832,Canceled,UPI
10481,548,Canceled,Net Banking
10482,2132,Canceled,UPI
10483,951,In Transit,Cash on Delivery
10484,3329,In Transit,Net Banking
10485,3974,Canceled,Loyalty Points
10486,1312,Canceled,Cash on Delivery
10487,2557,In Transit,Net Banking
10488,256,In Transit,Net Banking
10489,1829,Delivered,Loyalty Points
10490,3202,Canceled,Cash on Delivery
10491,1006,Delivered,Loyalty Points
10492,4942,Canceled,Cash on Delivery
10493,334,Delivered,Loyalty Points
10494,216,Delivered,Cash on Delivery
10495,4901,Canceled,Loyalty Points
10496,885,Delivered,UPI
10497,226,In Transit,Net Banking
10498,3569,Delivered,Cash on Delivery
10499,4634,Delivered,Cash on Delivery
10500,4784,Canceled,UPI
10501,2412,Delivered,Cash on Delivery
10502,394,Canceled,Net Banking
10503,1174,Delivered,Net Banking
10504,4822,Canceled,Net Banking
10505,2171,Delivered,Net Banking
10506,3889,In Transit,Cash on Delivery
10507,2635,Delivered,UPI
10508,770,In Transit,Net Banking
10509,2427,Delivered,UPI
10510,4703,In Transit,Loyalty Points
10511,4975,Canceled,UPI
10512,565,In Transit,Loyalty Points
10513,3262,Canceled,Net Banking
10514,920,Delivered,UPI
10515,291,Delivered,UPI
10516,636,In Transit,Net Banking
10517,749,Delivered,UPI
10518,3569,Canceled,UPI
10519,4974,In Transit,Cash on Delivery
10520,1399,Canceled,UPI
10521,2993,Delivered,Net Banking
10522,3618,In Transit,UPI
10523,1526,Canceled,Net Banking
10524,3625,Canceled,UPI
10525,4635,In Transit,Net Banking
10526,4988,Canceled,UPI
10527,2395,In Transit,Cash on Delivery
10528,341,Delivered,Cash on Delivery
10529,2251,In Transit,Cash on Delivery
10530,3824,In Transit,Cash on Delivery
10531,601,In Transit,Cash on Delivery
10532,1419,Canceled,UPI
10533,3616,In Transit,Loyalty Points
10534,2213,Canceled,Loyalty Points
10535,2844,Delivered,Loyalty Points
10536,1761,Canceled,Loyalty Points
10537,1555,Canceled,Net Banking
10538,1683,Canceled,Loyalty Points
10539,1274,Delivered,Cash on Delivery
10540,428,Canceled,UPI
10541,366,Delivered,Net Banking
10542,6,Delivered,UPI
10543,3931,Canceled,UPI
10544,4693,Delivered,Loyalty Points
10545,994,Delivered,UPI
10546,4278,In Transit,UPI
10547,558,Delivered,Cash on Delivery
10548,4515,Delivered,Net Banking
10549,3236,Canceled,Net Banking
10550,1576,Canceled,UPI
10551,2848,In Transit,Net Banking
10552,4937,In Transit,UPI
10553,4489,Delivered,Net Banking
10554,1945,In Transit,Cash on Delivery
10555,4602,Canceled,Loyalty Points
10556,3802,In Transit,Cash on Delivery
10557,3652,Delivered,Cash on Delivery
10558,43,Delivered,Loyalty Points
10559,1350,Canceled,Loyalty Points
10560,1040,In Transit,Loyalty Points
10561,2870,Delivered,UPI
10562,4292,Delivered,Net Banking
10563,2819,In Transit,Cash on Delivery
10564,1742,Delivered,Cash on Delivery
10565,4068,In Transit,UPI
10566,2064,Delivered,Cash on Delivery
10567,2392,In Transit,Loyalty Points
10568,2863,Delivered,Net Banking
10569,3097,In Transit,Net Banking
10570,1866,Canceled,Cash on Delivery
10571,442,In Transit,UPI
10572,2965,Delivered,Cash on Delivery
10573,2134,In Transit,Loyalty Points
10574,1347,Canceled,Net Banking
10575,2474,Canceled,UPI
10576,2330,Delivered,UPI
10577,3250,In Transit,UPI
10578,4027,In Transit,Cash on Delivery
10579,2142,Canceled,UPI
10580,4007,In Transit,Net Banking
10581,3336,In Transit,Net Banking
10582,3580,In Transit,Loyalty Points
10583,4634,In Transit,Cash on Delivery
10584,3554,Canceled,Loyalty Points
10585,3606,Canceled,Cash on Delivery
10586,2589,Delivered,UPI
10587,3512,In Transit,Net Banking
10588,87,Delivered,UPI
10589,4661,Canceled,Cash on Delivery
10590,1391,Delivered,UPI
10591,4403,Canceled,UPI
10592,2783,Canceled,Cash on Delivery
10593,2345,Delivered,Loyalty Points
10594,2217,In Transit,Cash on Delivery
10595,3818,Delivered,Cash on Delivery
10596,510,Delivered,Cash on Delivery
10597,872,Delivered,Cash on Delivery
10598,2513,In Transit,Net Banking
10599,3381,Delivered,UPI
10600,1051,Canceled,Cash on Delivery
10601,717,Delivered,Loyalty Points
10602,63,In Transit,Net Banking
10603,4873,Delivered,Cash on Delivery
10604,1413,In Transit,UPI
10605,4193,In Transit,Net Banking
10606,4924,Delivered,Net Banking
10607,164,Canceled,Net Banking
10608,4847,In Transit,Net Banking
10609,1873,Canceled,Loyalty Points
10610,1676,Canceled,Net Banking
10611,3310,Delivered,Loyalty Points
10612,3981,Canceled,Cash on Delivery
10613,4431,Delivered,Net Banking
10614,4957,In Transit,Loyalty Points
10615,4299,Delivered,UPI
10616,2448,Delivered,Cash on Delivery
10617,879,Delivered,Cash on Delivery
10618,1659,In Transit,Net Banking
10619,4989,Delivered,Net Banking
10620,665,Delivered,Loyalty Points
10621,3622,In Transit,Loyalty Points
10622,2102,In Transit,Loyalty Points
10623,3154,Canceled,Loyalty Points
10624,2598,In Transit,Cash on Delivery
