price_id,stock_id,price_date,open_price,close_price,high_price,low_price,volume
10337,14,2024-05-24,733.8309,748.4828,749.8148,733.0909,31060206
10338,14,2024-05-27,751.5168,753.6628,762.1974,749.3955,29385440
10339,14,2024-05-28,754.8467,755.0441,757.7821,752.2321,27908904
10340,14,2024-05-29,748.8775,744.0922,751.7634,740.6142,35147706
10341,14,2024-05-30,739.6028,747.3234,751.6401,738.8381,33755350
10342,14,2024-05-31,749.3707,755.5621,757.7574,746.9041,74079588
10343,14,2024-06-03,788.8373,775.616,788.8373,764.664,72637256
10344,14,2024-06-04,768.1174,731.6849,769.1041,717.3042,89531240
10345,14,2024-06-05,737.0622,765.5521,769.4,731.2901,81631650
10346,14,2024-06-06,772.0147,769.4493,772.286,762.9867,46422870
10347,14,2024-06-07,770.1153,776.1833,781.6099,765.6754,36712216
10348,14,2024-06-10,776.5041,770.2388,779.7847,768.4134,22454058
10349,14,2024-06-11,767.6241,771.9654,775.024,765.7494,29545326
10350,14,2024-06-12,776.9973,776.578,783.5587,772.7547,39280436
10351,14,2024-06-13,780.3274,779.834,782.276,776.5041,24120192
10352,14,2024-06-14,781.4373,787.8013,788.8373,778.3293,25540554
10353,14,2024-06-18,787.8013,793.1786,794.5106,784.1259,32415714
10354,14,2024-06-19,795.9413,817.8699,823.8145,791.304,90131196
10355,14,2024-06-20,823.7652,823.5432,829.5125,814.9839,41408742
10356,14,2024-06-21,825.2699,821.7672,825.2699,810.6179,51630776
10357,14,2024-06-24,812.5172,825.0479,826.3798,811.9006,28544994
10358,14,2024-06-25,824.4065,844.2631,847.0258,824.4065,74521548
10359,14,2024-06-26,842.5858,839.4038,844.0411,834.2731,47596666
10360,14,2024-06-27,836.7398,836.7645,845.0771,832.0531,55074650
10361,14,2024-06-28,837.4798,830.6719,841.9198,828.3039,26476046
10362,14,2024-07-01,828.7971,841.2291,842.2651,828.7971,21187024
10363,14,2024-07-02,846.0637,853.7597,855.8811,840.0204,45921690
10364,14,2024-07-03,883.557,872.531,885.037,870.5577,123217802
10365,14,2024-07-04,868.1404,852.0578,868.1404,850.9231,45848658
10366,14,2024-07-05,831.2638,813.0599,831.2638,810.1492,82242548
10367,14,2024-07-08,811.6786,806.7699,816.4392,802.7246,39087800
10368,14,2024-07-09,801.6639,807.3372,812.3692,799.3699,48550878
10369,14,2024-07-10,804.1059,802.2065,809.0639,799.5672,45507182
10370,14,2024-07-11,801.1459,800.1346,802.0833,789.824,44177074
10371,14,2024-07-12,800.1839,800.5292,808.2746,794.8313,56049960
10372,14,2024-07-15,800.924,800.2333,804.032,796.8293,33375694
10373,14,2024-07-16,799.5672,799.0739,802.6506,797.6186,28950324
10374,14,2024-07-18,793.2773,796.632,801.146,788.9114,33717064
10375,14,2024-07-19,797.2239,792.9319,800.6772,791.0573,26002152
10376,14,2024-07-22,797.7173,810.3219,814.4905,795.5713,53744822
10377,14,2024-07-23,812.7886,798.408,812.9119,791.7973,52002152
10378,14,2024-07-24,793.3513,791.3287,799.6906,783.4354,61728206
10379,14,2024-07-25,785.8773,797.5199,801.6639,785.8773,25535732
10380,14,2024-07-26,791.7973,798.2846,800.0606,787.5793,43810540
10381,14,2024-07-29,796.7306,791.822,805.0433,788.492,51001148
10382,14,2024-07-30,790.3173,797.002,806.474,788.8374,54595834
10383,14,2024-07-31,796.2373,797.1006,803.0946,793.8693,37820484
10384,14,2024-08-01,800.6279,808.4719,814.0219,798.1859,26215174
10385,14,2024-08-02,804.6239,818.5112,824.1105,804.6239,44119238
10386,14,2024-08-05,809.1133,797.1006,812.0239,789.824,41333634
10387,14,2024-08-06,804.1306,789.9226,805.5859,786.0253,45116050
10388,14,2024-08-07,797.7173,800.924,804.1306,790.416,42346264
10389,14,2024-08-08,801.1706,810.3959,815.6252,798.8273,33976950
10390,14,2024-08-09,814.9839,814.0959,820.1886,811.9253,26644618
10391,14,2024-08-12,814.9838,818.9798,826.7991,812.6898,39316196
10392,14,2024-08-13,803.144,790.9093,805.3146,789.898,54055042
10393,14,2024-08-14,792.5372,793.1786,796.0892,790.9092,32334428
10394,14,2024-08-16,803.3906,805.1666,806.1779,794.7573,27849246
10395,14,2024-08-19,807.9046,804.8953,807.9046,801.0226,19502164
10396,14,2024-08-20,802.8725,807.9292,812.0239,802.8725,31134494
10397,14,2024-08-21,803.1932,802.0586,806.3752,798.1119,47630904
10398,14,2024-08-22,805.1173,804.772,808.2253,803.144,21300638
10399,14,2024-08-23,806.1039,801.6886,806.1039,800.6772,20333422
10400,14,2024-08-26,805.2159,809.0392,812.9859,805.2159,22364266
10401,14,2024-08-27,810.7413,807.9539,812.7146,805.2159,35773244
10402,14,2024-08-28,807.9539,807.6332,808.9406,804.2292,26921188
10403,14,2024-08-29,810.0505,808.3486,811.2345,804.6979,49052604
10404,14,2024-08-30,816.9572,807.5346,819.9172,799.7646,445342100
10405,14,2024-09-02,812.4185,802.6259,812.4185,800.7759,34049680
10406,14,2024-09-03,806.1039,807.7565,809.0392,801.4666,37282860
10407,14,2024-09-04,808.5706,809.952,811.432,805.1173,24682744
10408,14,2024-09-05,812.0239,811.7525,813.9479,810.0505,22876318
10409,14,2024-09-06,808.2252,807.5592,812.8872,806.1532,26029602
10410,14,2024-09-09,808.0772,812.2706,813.2572,804.1799,23792914
10411,14,2024-09-10,815.9706,814.1699,815.9706,808.0773,26606646
10412,14,2024-09-11,814.1946,810.9879,815.2306,808.6692,22226684
10413,14,2024-09-12,815.9706,822.1865,823.8639,812.5419,32424046
10414,14,2024-09-13,825.8372,821.8658,825.8372,817.4752,23860532
10415,14,2024-09-16,822.3838,824.3325,827.7118,820.9285,15172820
10416,14,2024-09-17,827.8105,823.2719,827.8105,820.9778,20127122
10417,14,2024-09-18,824.7765,836.0985,838.1212,824.4065,40917342
10418,14,2024-09-19,838.2691,842.8571,848.0371,838.2445,30651776
10419,14,2024-09-20,846.8037,858.989,860.839,842.3885,60623386
10420,14,2024-09-23,862.837,868.165,871.3963,858.5204,26965350
10421,14,2024-09-24,870.7304,872.235,878.9443,865.427,33039036
10422,14,2024-09-25,868.3377,877.6863,882.077,868.3377,31965312
10423,14,2024-09-26,874.7017,879.8323,882.077,872.235,31899644
10424,14,2024-09-27,876.6504,864.6378,877.2423,863.3304,35613502
10425,14,2024-09-30,862.7384,854.4751,864.0457,850.7011,26383534
10426,14,2024-10-01,850.5037,851.5891,859.3837,848.5797,24572284
10427,14,2024-10-03,846.3844,829.7838,851.5644,825.5165,48473398
10428,14,2024-10-04,826.0839,817.7712,834.0512,815.4772,48683232
10429,14,2024-10-07,815.0825,798.1119,818.4372,795.7439,94458296
10430,14,2024-10-08,804.1305,814.5152,817.3519,800.1839,29734406
10431,14,2024-10-09,813.7506,805.6846,817.3272,803.4893,41125642
10432,14,2024-10-10,808.5705,820.1145,821.6191,805.3639,21754766
10433,14,2024-10-11,821.1259,814.4906,821.1259,810.6673,23672594
10434,14,2024-10-14,816.9819,832.7932,834.7418,815.9706,18527508
10435,14,2024-10-15,835.7038,830.8198,837.6771,826.5772,19651130
10436,14,2024-10-16,828.8465,838.5652,842.5858,828.8465,20470682
10437,14,2024-10-17,836.1724,825.4178,837.5045,821.4958,14695732
10438,14,2024-10-18,820.4599,829.7098,834.2238,816.0199,24809724
10439,14,2024-10-21,846.0638,852.8224,862.4177,844.1151,46548354
10440,14,2024-10-22,853.4884,845.8418,858.3971,843.9424,38875280
10441,14,2024-10-23,841.1552,856.3251,861.6038,841.1552,38036090
10442,14,2024-10-24,857.4597,863.1577,872.531,857.4597,30832258
10443,14,2024-10-25,865.797,860.0744,867.203,852.8224,26130478
10444,14,2024-10-28,859.3837,855.5357,863.8237,852.9211,22012142
10445,14,2024-10-29,851.5644,864.243,870.237,851.0464,35794926
10446,14,2024-10-30,859.3838,855.7331,865.6737,850.6024,32715724
10447,14,2024-10-31,852.4771,856.2757,857.8544,848.2344,22895912
10448,14,2024-11-01,854.9438,857.0651,860.4197,851.5398,1759692
10449,14,2024-11-04,860.8637,845.6198,860.8637,844.0411,28089248
10450,14,2024-11-05,840.1438,867.203,869.5956,837.6278,44232406
10451,14,2024-11-06,873.937,865.9204,873.937,861.0364,27787910
10452,14,2024-11-07,860.5184,861.6284,868.7323,857.4104,18895456
10453,14,2024-11-08,864.3171,865.5257,869.1517,861.2831,19902986
10454,14,2024-11-11,865.5751,871.3717,879.5117,863.9223,24565362
10455,14,2024-11-12,874.1837,847.6424,875.6637,842.9311,31395406
10456,14,2024-11-13,846.9271,829.4631,853.1677,825.3438,35728500
10457,14,2024-11-14,825.3932,835.0872,841.0565,824.8998,27146470
10458,14,2024-11-18,838.6638,841.1797,847.9877,836.1971,27081968
10459,14,2024-11-19,845.5705,859.5071,865.1804,839.9958,50981272
10460,14,2024-11-21,863.0344,858.989,867.7703,855.5357,35716512
10461,14,2024-11-22,860.1484,861.1597,865.4518,853.2418,24773612
10462,14,2024-11-25,880.6216,880.8929,889.7483,870.681,427737274
10463,14,2024-11-26,892.9303,880.8683,892.9303,873.0984,30935566
10464,14,2024-11-27,883.0143,894.0649,896.5562,880.671,32714976
10465,14,2024-11-28,897.3702,884.6176,905.8062,882.0769,35722392
10466,14,2024-11-29,888.6383,886.0483,890.2663,879.561,27669536
10467,14,2024-12-02,889.7236,890.3156,892.0176,875.6637,15110876
10468,14,2024-12-03,899.1955,900.9716,906.4475,895.9395,43410242
10469,14,2024-12-04,906.7436,917.6462,920.0635,903.3643,44669084
10470,14,2024-12-05,917.5969,920.4335,927.4388,905.3622,39682714
10471,14,2024-12-06,916.1168,915.5495,919.6688,909.7035,17783156
10472,14,2024-12-09,914.4642,922.5302,927.4635,912.1702,26947912
10473,14,2024-12-10,926.3288,921.5928,926.3288,916.8816,13325480
10474,14,2024-12-11,918.4355,919.1262,923.4675,915.9935,14045426
10475,14,2024-12-12,913.1569,917.2269,921.8642,912.0222,17293790
10476,14,2024-12-13,918.8302,923.3935,924.9968,902.4269,19009002
10477,14,2024-12-16,920.1128,920.1622,922.5055,915.2535,13107082
10478,14,2024-12-17,915.7962,904.4003,918.7562,901.0703,21079532
10479,14,2024-12-18,902.7229,893.2756,905.7569,891.5243,23422312
10480,14,2024-12-19,887.7996,884.7903,888.5396,877.637,25380770
10481,14,2024-12-20,879.2156,873.937,886.7883,871.7417,25692348
10482,14,2024-12-23,879.117,888.4903,890.957,878.7717,11044592
10483,14,2024-12-24,889.0083,887.0596,892.2889,882.8417,14485834
10484,14,2024-12-26,887.2817,883.4337,893.917,878.5003,10481678
10485,14,2024-12-27,885.4317,887.1337,890.9323,882.6197,7259330
10486,14,2024-12-30,884.149,877.0944,895.397,873.6904,22222218
10487,15,2022-01-03,331.6798,332.0032,335.745,330.7559,9280810
10488,15,2022-01-04,333.8741,333.2966,334.0357,328.7002,10228800
10489,15,2022-01-05,332.6037,329.601,332.9964,324.7506,14711264
10490,15,2022-01-06,326.044,326.0209,329.0236,323.3416,12883220
10491,15,2022-01-07,327.0604,328.6772,333.2967,326.8756,13120326
10492,15,2022-01-10,327.5223,320.3621,327.5223,318.7452,27537820
10493,15,2022-01-11,321.055,320.6624,322.6487,318.2833,15487458
10494,15,2022-01-12,323.3648,319.3689,324.1732,315.604,23460682
10495,15,2022-01-13,306.365,300.1517,307.6584,299.3433,61505934
10496,15,2022-01-14,299.9208,295.5554,299.9208,294.0309,26514548
10497,15,2022-01-17,295.4168,298.7197,301.0295,292.4372,20457876
10498,15,2022-01-18,299.7591,292.5527,300.2673,291.5595,14329980
10499,15,2022-01-19,291.4902,286.94,291.7905,285.9468,17382766
10500,15,2022-01-20,286.709,284.1914,287.5174,282.0202,16827124
10501,15,2022-01-21,282.2481,279.9577,282.7108,277.9912,19646694
10502,15,2022-01-24,280.1659,265.0124,280.1659,263.0228,26150716
10503,15,2022-01-25,260.2697,260.3622,264.6654,254.8098,34712370
10504,15,2022-01-27,256.7995,252.0568,257.6786,248.5634,31351744
10505,15,2022-01-28,254.5322,255.4807,261.4033,252.9359,29899780
10506,15,2022-01-31,263.2773,264.943,265.7759,260.2928,26252174
10507,15,2022-02-01,268.3208,266.817,269.4775,262.0974,20920202
10508,15,2022-02-02,269.2924,272.0686,272.994,266.0535,16368826
10509,15,2022-02-03,270.5417,267.5573,272.4387,266.5856,14082780
10510,15,2022-02-04,266.9789,264.5497,267.3491,262.8377,13633558
10511,15,2022-02-07,264.6191,257.7248,265.4982,257.077,15091358
10512,15,2022-02-08,259.7608,259.2286,261.7966,256.545,13953814
10513,15,2022-02-09,261.1488,263.2541,264.087,260.6398,10207476
10514,15,2022-02-10,264.8505,265.4289,265.9378,261.9817,11603824
10515,15,2022-02-11,261.8892,259.7839,261.8892,257.7711,15442458
10516,15,2022-02-14,254.4859,250.6455,257.7943,249.8589,16241546
10517,15,2022-02-15,252.45,260.663,261.5421,251.3627,13676992
10518,15,2022-02-16,261.4959,260.9175,263.8788,257.9793,14607822
10519,15,2022-02-17,264.6654,261.3802,264.8505,259.6451,14228840
10520,15,2022-02-18,258.6503,260.2466,261.7504,256.9614,13411838
10521,15,2022-02-21,257.1465,264.1101,264.9893,256.9845,17534002
10522,15,2022-02-22,257.3778,261.0332,263.2773,257.3084,21490124
10523,15,2022-02-23,263.3698,262.3981,264.1564,260.3391,14408512
10524,15,2022-02-24,253.5606,248.5403,257.6786,245.764,26953888
10525,15,2022-02-25,253.5605,256.9151,258.5346,253.3292,15922624
10526,15,2022-02-28,254.9487,257.1696,259.1592,251.756,18316874
10527,15,2022-03-02,256.7995,256.892,258.3264,254.6711,16354110
10528,15,2022-03-03,260.5011,263.5318,266.4931,259.2749,25911326
10529,15,2022-03-04,259.5757,266.1924,268.3671,256.3599,26948372
10530,15,2022-03-07,260.5011,264.596,268.2051,260.1541,21112334
10531,15,2022-03-08,264.6654,271.8142,273.3411,264.6654,22039998
10532,15,2022-03-09,272.0687,270.9119,275.9554,269.3619,23527232
10533,15,2022-03-10,275.3075,272.1843,276.0016,270.4954,16161966
10534,15,2022-03-11,271.6059,271.2357,272.994,269.4775,9927188
10535,15,2022-03-14,271.3283,276.765,277.9912,271.1432,15006442
10536,15,2022-03-15,279.3331,271.9298,279.3331,270.3566,13853244
10537,15,2022-03-16,275.4232,276.8113,277.3665,274.1507,11150296
10538,15,2022-03-17,279.9345,278.1763,282.7107,277.1583,16881290
10539,15,2022-03-21,279.9808,277.621,285.0243,276.6956,15592952
10540,15,2022-03-22,279.1942,282.2712,282.7108,275.8396,15580500
10541,15,2022-03-23,284.0757,282.8033,284.5615,281.1838,11393836
10542,15,2022-03-24,280.8599,282.5025,284.0063,280.3047,7751490
10543,15,2022-03-25,282.7108,279.1711,284.0989,276.3486,11986194
10544,15,2022-03-28,281.3227,277.7136,281.7854,276.2792,11476810
10545,15,2022-03-29,279.0092,278.7778,280.0965,277.2278,9402006
10546,15,2022-03-30,279.9808,277.9912,281.9241,277.3897,15488764
10547,15,2022-03-31,277.621,273.8731,279.1479,273.0865,14476178
10548,15,2022-04-01,273.7806,278.4539,279.1942,272.6701,8567994
10549,15,2022-04-04,279.9345,280.2122,280.6286,277.1583,8855948
10550,15,2022-04-05,282.4749,279.5356,284.3645,279.0224,12862488
10551,15,2022-04-06,278.9991,276.9229,278.9991,275.7332,8235902
10552,15,2022-04-07,276.1998,270.9977,276.1998,269.4348,15721530
10553,15,2022-04-08,273.4005,272.3041,273.8671,270.8345,8636632
10554,15,2022-04-11,272.4674,266.4488,272.584,265.0492,17164216
10555,15,2022-04-12,265.0025,260.6636,265.0025,259.4972,16338532
10556,15,2022-04-13,261.2701,260.8969,263.8361,258.7507,11204576
10557,15,2022-04-18,256.5345,251.2858,256.5345,250.0728,18930062
10558,15,2022-04-19,253.8052,247.4834,254.5283,245.4306,13286008
10559,15,2022-04-20,250.0728,250.306,252.1956,247.9033,8660976
10560,15,2022-04-21,252.4056,251.5658,253.1054,250.7026,13388782
10561,15,2022-04-22,249.6062,250.8659,252.3355,247.5767,9782424
10562,15,2022-04-25,247.2502,246.9702,247.81,244.1476,9473768
10563,15,2022-04-26,250.5394,246.9236,250.8893,245.9205,8718740
10564,15,2022-04-27,245.8738,242.118,245.8738,240.0419,16275078
10565,15,2022-04-28,244.4741,243.7976,245.7105,240.7417,13241338
10566,15,2022-04-29,246.5736,237.3825,246.5736,236.5427,24151260
10567,15,2022-05-02,240.5084,230.9441,242.1414,229.8244,43822854
10568,15,2022-05-04,233.2768,229.4278,235.0731,228.2614,17267854
10569,15,2022-05-05,233.7434,233.8134,235.0031,231.5506,10869532
10570,15,2022-05-06,228.6113,226.3252,229.0312,224.4123,18441782
10571,15,2022-05-09,224.8789,225.4154,228.3081,221.4264,16675250
10572,15,2022-05-10,225.3454,222.8494,225.6953,222.1495,14969534
10573,15,2022-05-11,223.9691,220.1667,224.8555,215.8044,21029342
10574,15,2022-05-12,218.3938,221.0531,222.0795,215.6178,14573000
10575,15,2022-05-13,223.7125,218.6504,223.7125,217.8806,16775318
10576,15,2022-05-16,221.1464,218.3471,221.3097,216.9475,7314066
10577,15,2022-05-17,219.7468,227.0484,228.1448,218.4871,11321450
10578,15,2022-05-18,229.0312,224.529,231.0607,224.2257,15390968
10579,15,2022-05-19,217.484,210.4857,221.0531,209.9492,22945978
10580,15,2022-05-20,215.5478,214.4281,215.6411,212.2819,12731912
10581,15,2022-05-23,216.3876,217.414,218.2538,213.4483,14111568
10582,15,2022-05-24,218.5571,214.5914,219.0936,213.6816,13779460
10583,15,2022-05-25,214.6847,207.5464,215.0113,206.7766,15481506
10584,15,2022-05-26,208.083,211.5121,212.142,207.1499,11583082
10585,15,2022-05-27,214.6147,217.8573,218.3238,212.8651,11414472
10586,15,2022-05-30,220.7499,222.1962,224.6456,220.7499,12291148
10587,15,2022-05-31,222.0329,223.036,224.2957,219.4669,31587004
10588,15,2022-06-01,223.4559,219.6301,223.4559,218.5804,10514566
10589,15,2022-06-02,220.12,221.2164,222.2895,218.3938,10535040
10590,15,2022-06-03,223.7825,221.8463,227.6782,221.3797,23269778
10591,15,2022-06-06,220.2134,220.7732,221.8463,216.5742,13791156
10592,15,2022-06-07,219.2802,218.1838,219.6302,217.0175,4701342
10593,15,2022-06-08,219.7701,219.4669,220.2134,216.6209,5627652
10594,15,2022-06-09,217.9039,221.6363,222.1495,216.5976,7402238
10595,15,2022-06-10,217.9739,215.0579,217.9739,212.8885,17453098
10596,15,2022-06-13,209.9725,208.1296,211.3488,207.6164,14130822
10597,15,2022-06-14,205.2836,208.0363,211.6754,204.3505,13056384
10598,15,2022-06-15,209.226,205.3303,210.2524,204.957,11391596
10599,15,2022-06-16,208.0829,197.0256,208.4329,195.8359,17944686
10600,15,2022-06-17,194.0864,189.0476,195.3694,187.5779,41550546
10601,15,2022-06-20,190.8205,193.4565,194.9728,188.5577,20750838
10602,15,2022-06-21,195.9526,198.3553,199.1018,194.3896,12187804
10603,15,2022-06-22,197.2123,191.8702,197.2123,191.427,16202862
10604,15,2022-06-23,192.4534,195.5093,196.3258,191.8935,19655010
10605,15,2022-06-24,196.4191,195.3694,198.7519,193.9697,15362102
10606,15,2022-06-27,199.2184,198.2387,200.968,197.8188,12447870
10607,15,2022-06-28,196.8857,199.3351,200.1982,193.9464,12091828
10608,15,2022-06-29,195.9526,196.3025,198.192,194.7395,16684176
10609,15,2022-06-30,196.839,194.1097,197.3522,193.6198,12123284
10610,15,2022-07-01,193.6198,196.8857,197.4455,191.9402,8907248
10611,15,2022-07-04,196.3958,196.0925,196.769,194.0864,6372716
10612,15,2022-07-05,196.4658,192.9666,197.3756,192.71,11513210
10613,15,2022-07-06,195.2994,194.1097,195.2994,192.7333,10522910
10614,15,2022-07-07,195.9525,196.3258,197.7954,194.6462,10706024
10615,15,2022-07-08,197.8187,195.5326,198.1453,194.3429,9535432
10616,15,2022-07-11,193.5032,191.8469,193.6198,189.2109,16689574
10617,15,2022-07-12,190.8205,190.8904,193.5498,190.3539,9777472
10618,15,2022-07-13,192.2201,189.7474,192.2201,189.1176,11956780
10619,15,2022-07-14,191.567,187.298,191.567,186.8548,13161242
10620,15,2022-07-15,187.0647,183.7522,188.5344,182.4225,22328354
10621,15,2022-07-18,186.1549,188.8376,189.2808,185.0585,13632394
10622,15,2022-07-19,188.0211,189.2575,190.2606,187.1814,12897178
10623,15,2022-07-20,191.6603,192.2668,194.7862,189.934,25237412
10624,15,2022-07-21,190.7505,193.1532,194.7862,187.8345,45382342
10625,15,2022-07-22,193.9697,191.6836,194.7395,190.8438,15468542
10626,15,2022-07-25,191.5203,193.5265,193.9231,190.6105,12535662
10627,15,2022-07-26,193.5265,189.0476,193.8064,188.6277,15186298
10628,15,2022-07-27,188.9309,189.7241,190.074,187.5313,14084158
10629,15,2022-07-28,192.1268,194.0863,194.5529,191.7069,15898464
10630,15,2022-07-29,196.2325,197.6788,197.9587,194.9261,15919784
10631,15,2022-08-01,198.8452,200.1516,201.038,197.1656,10365748
10632,15,2022-08-02,200.1282,200.4315,201.3879,198.122,16912426
10633,15,2022-08-03,200.1515,201.7145,202.0177,199.4517,12034938
10634,15,2022-08-04,203.9073,203.1842,205.4236,199.2651,17789134
10635,15,2022-08-05,203.4874,205.2836,206.2167,203.4874,12967586
10636,15,2022-08-08,206.59,203.3474,206.59,203.0442,9557496
10637,15,2022-08-10,202.9509,200.6881,203.4174,198.8918,11329742
10638,15,2022-08-11,204.3505,204.5605,206.2167,203.5574,9154644
10639,15,2022-08-12,203.9306,203.4641,204.5838,202.9509,7092398
10640,15,2022-08-16,204.5838,203.9306,205.1903,203.6973,4774208
10641,15,2022-08-17,204.0006,206.7066,207.5697,203.7207,10401476
10642,15,2022-08-18,206.1001,202.9742,206.1001,202.5076,16888260
10643,15,2022-08-19,204.7938,201.7612,206.45,201.0847,17253908
10644,15,2022-08-22,201.038,195.9525,201.038,195.5093,12900580
10645,15,2022-08-23,193.6198,194.3896,195.2527,191.287,17028776
10646,15,2022-08-24,194.9262,194.1563,195.7193,193.3166,7429170
10647,15,2022-08-25,195.6259,193.7131,195.9992,193.5965,8753902
10648,15,2022-08-26,195.2527,194.6695,197.1189,194.2263,7904194
10649,15,2022-08-29,188.9543,188.651,189.5841,186.1549,23519514
10650,15,2022-08-30,190.8904,192.9433,194.063,189.5374,19750992
10651,15,2022-09-01,191.2404,191.497,192.0568,188.8843,11778706
10652,15,2022-09-02,192.4767,190.214,192.5701,189.934,9815080
10653,15,2022-09-05,189.8874,189.1875,190.3539,188.4877,18018508
10654,15,2022-09-06,189.8873,188.6976,190.0506,187.2047,18226162
10655,15,2022-09-07,187.6013,190.0973,190.7505,187.088,12248532
10656,15,2022-09-08,191.287,192.5934,193.3165,191.1004,14064948
10657,15,2022-09-09,194.5529,194.6229,195.696,191.9169,14671342
10658,15,2022-09-12,195.8826,196.8857,198.0054,195.0428,11678424
10659,15,2022-09-13,198.2387,197.1889,198.7519,196.6524,9408334
10660,15,2022-09-14,190.8205,194.2263,197.2123,190.8205,17583964
10661,15,2022-09-15,195.8126,193.6431,196.3724,192.8033,10640314
10662,15,2022-09-16,192.57,187.3913,192.57,186.7148,20192486
10663,15,2022-09-19,188.9543,187.5313,189.5141,185.2218,13584188
10664,15,2022-09-20,189.4208,188.9076,191.0071,188.6977,8989822
10665,15,2022-09-21,189.3741,186.9714,189.3741,186.3882,19290112
10666,15,2022-09-22,185.6884,185.665,186.7848,184.2887,16500324
10667,15,2022-09-23,185.7351,183.9855,186.3416,183.6589,13966710
10668,15,2022-09-26,182.8891,184.1954,186.2483,179.4366,18994144
10669,15,2022-09-27,185.1285,185.875,187.2747,182.8891,12454694
10670,15,2022-09-28,184.7553,185.7117,186.8548,184.452,8921590
10671,15,2022-09-29,187.088,183.2623,187.5079,182.6791,11883068
10672,15,2022-09-30,183.099,183.9388,185.0819,180.7896,13570530
10673,15,2022-10-03,183.7755,184.0555,185.6884,182.2359,8140834
10674,15,2022-10-04,186.5982,189.1875,189.4208,186.1549,12591696
10675,15,2022-10-06,190.9838,191.357,192.6867,190.0973,11203878
10676,15,2022-10-07,191.1937,190.4006,192.1035,189.5374,7580186
10677,15,2022-10-10,186.7614,191.8935,192.92,186.5048,18714926
10678,15,2022-10-11,193.5731,188.6743,194.9728,187.6946,22723292
10679,15,2022-10-12,188.6043,190.3306,191.1004,187.368,12610118
10680,15,2022-10-13,180.5563,176.8705,183.0524,176.404,84896212
10681,15,2022-10-14,180.5563,176.0307,180.7896,175.5408,27864794
10682,15,2022-10-17,176.0307,175.0043,176.8005,173.7446,16909538
10683,15,2022-10-18,179.0167,176.9638,179.2733,176.5439,22328480
10684,15,2022-10-19,177.8503,176.3806,177.8503,175.9141,10198278
10685,15,2022-10-20,175.8907,177.9902,178.5034,175.4242,11868814
10686,15,2022-10-21,178.4568,178.4801,178.83,177.3837,8931540
10687,15,2022-10-24,180.2763,179.4832,180.2763,179.1566,3472470
10688,15,2022-10-25,180.2997,179.4599,180.2997,178.9933,5783256
10689,15,2022-10-27,180.0897,178.5268,180.533,177.8036,11723118
10690,15,2022-10-28,178.5967,178.8067,180.0197,178.2235,7609676
10691,15,2022-10-31,180.3463,180.3463,181.2095,179.5066,6638382
10692,15,2022-11-01,181.0228,183.0757,183.3556,180.3697,11540196
10693,15,2022-11-02,183.2856,183.7988,184.2187,182.2592,6716614
10694,15,2022-11-03,181.8393,181.2561,183.7055,179.8798,10312476
10695,15,2022-11-04,181.2561,182.2126,183.0757,179.9265,9023630
10696,15,2022-11-07,183.3556,182.6558,184.2187,180.8362,8252598
10697,15,2022-11-09,183.8455,182.3992,184.0088,181.5594,6862546
10698,15,2022-11-10,181.3961,181.4427,182.4691,180.5563,5494908
10699,15,2022-11-11,185.9216,186.4815,189.3508,185.3384,28417046
10700,15,2022-11-14,187.8579,185.0119,187.8579,184.5453,17623428
10701,15,2022-11-15,185.7117,185.2918,186.4115,183.8222,12462712
10702,15,2022-11-16,186.1549,185.805,187.4146,184.8486,11039528
10703,15,2022-11-17,185.6417,185.1052,185.6884,184.2887,6057616
10704,15,2022-11-18,185.6184,183.7522,186.1083,183.2623,9546202
10705,15,2022-11-21,183.7522,181.3261,184.0321,180.8362,7904612
10706,15,2022-11-22,181.4894,181.3961,181.676,179.3899,8410828
10707,15,2022-11-23,182.3059,181.3728,182.8657,181.0228,6717760
10708,15,2022-11-24,181.9093,185.805,186.5048,181.5594,13370266
10709,15,2022-11-25,186.1549,187.9278,188.6743,184.7086,13648550
10710,15,2022-11-28,187.9278,189.2575,191.0304,187.5546,13679200
10711,15,2022-11-29,188.0211,189.0242,190.7738,187.9745,9102602
10712,15,2022-11-30,189.8407,189.8407,190.3539,187.8579,13892346
10713,15,2022-12-01,192.6167,193.0133,194.2496,192.0568,15852984
10714,15,2022-12-02,193.0599,192.4067,193.1066,190.8438,11726622
10715,15,2022-12-05,192.8033,192.3834,193.5964,191.5903,9947062
10716,15,2022-12-06,191.5203,191.9169,192.5001,190.2606,8832518
10717,15,2022-12-07,190.8205,189.5608,191.0538,189.0942,6568616
10718,15,2022-12-08,190.004,188.3477,190.3539,188.1611,8940712
10719,15,2022-12-09,189.4208,183.8455,189.4208,182.5391,15423336
10720,15,2022-12-12,183.3089,184.9186,185.4551,181.0228,10365880
10721,15,2022-12-13,185.8517,185.5717,186.3182,184.7553,6813842
10722,15,2022-12-14,186.9947,186.6448,188.721,186.2716,9995152
10723,15,2022-12-15,186.5048,184.382,186.5048,183.8455,7766926
10724,15,2022-12-16,182.6091,181.8393,184.1954,181.0462,18012634
10725,15,2022-12-19,181.2328,181.5127,182.1892,179.9498,8838046
10726,15,2022-12-20,181.3961,181.4661,181.9093,178.6901,8778558
10727,15,2022-12-21,182.3758,181.7227,183.4722,180.9529,10215214
